53910,165.459961,56.382345,2.34,0.033,81.66,33.74
72105,221.246879,27.074174,2.35,0.966,-50.65,20.00
107315,326.046418,9.875008,2.38,1.520,30.02,1.38
86670,265.621999,-39.029921,2.39,-0.171,-6.49,-25.55
2081,6.570281,-42.305122,2.40,1.083,232.76,-353.64
58001,178.457255,53.694733,2.41,0.044,107.76,11.16
84012,257.594427,-15.725148,2.43,0.059,41.16,97.65
113881,345.943056,28.082455,2.44,1.655,187.76,137.61
35904,111.023771,-29.303120,2.45,-0.083,-3.76,6.66
105199,319.644090,62.585455,2.45,0.257,149.91,48.27
45941,140.528455,-55.010695,2.47,-0.141,-10.72,11.24
102488,311.551801,33.969453,2.48,1.021,356.16,330.28
113963,346.190070,15.205368,2.49,-0.002,61.10,-42.56
14135,45.569913,4.089925,2.54,1.630,-11.81,-78.76
81377,249.289708,-10.567152,2.54,0.038,13.07,25.44
68002,208.885145,-47.288266,2.55,-0.176,-57.14,-44.75
54872,168.526717,20.524034,2.56,0.128,143.31,-130.43
78820,241.359312,-19.805393,2.56,-0.065,-6.75,-24.89
25985,83.182558,-17.822292,2.58,0.211,3.27,1.54
59196,182.089765,-50.722410,2.58,-0.128,-47.53,-6.42
59803,183.951949,-17.541984,2.58,-0.107,-159.58,22.31
93506,285.653014,-29.880114,2.60,0.062,-14.10,3.66
74785,229.251966,-9.382867,2.61,-0.071,-96.39,-20.76
77070,236.066649,6.425520,2.63,1.167,134.66,44.14
8903,28.659788,20.808299,2.64,0.165,96.32,-108.80
26634,84.912250,-34.074049,2.65,-0.120,-0.10,-24.05
28380,89.930159,37.212764,2.65,-0.083,42.09,-73.61
61359,188.596809,-23.396623,2.65,0.893,0.86,-56.00
6686,21.452513,60.235403,2.66,0.160,297.24,-49.49
67927,208.671317,18.398587,2.68,0.580,-60.95,-358.10
73273,224.633142,-43.133867,2.68,-0.184,-34.06,-38.30
23015,74.248401,33.166135,2.69,1.490,3.63,-18.54
52727,161.692175,-49.420125,2.69,0.901,62.55,-53.57
61585,189.296182,-69.135534,2.69,-0.176,-39.87,-12.44
85696,262.690995,-37.295740,2.70,-0.179,-4.19,-29.14
35264,109.285684,-37.097487,2.71,1.616,-10.57,7.00
89931,275.248423,-29.828039,2.72,1.380,29.96,-26.38
97278,296.564876,10.613269,2.72,1.507,15.72,-3.08
79593,243.586526,-3.693976,2.73,1.584,-45.83,-142.91
80331,245.997945,61.514075,2.73,0.910,-16.98,56.68
52419,160.739278,-64.394479,2.74,-0.220,-18.87,12.06
61941,190.416676,-1.449522,2.74,0.368,-616.66,60.66
26241,83.858255,-5.909900,2.75,-0.210,2.27,-0.62
65109,200.150273,-36.712081,2.75,0.068,-340.76,-87.98
72622,222.719905,-16.041610,2.75,0.147,-105.69,-69.00
86742,265.868237,4.566917,2.76,1.168,-40.67,158.80
23875,76.962641,-5.086263,2.78,0.161,-83.39,-75.44
80816,247.555257,21.489649,2.78,0.947,-98.43,-14.49
84345,258.661927,14.390253,2.78,1.164,-6.71,32.78
59747,183.786487,-58.748902,2.79,-0.193,-36.68,-10.72
85670,262.608237,52.301359,2.79,0.954,-15.59,11.57
76297,233.785252,-41.166695,2.80,-0.216,-16.05,-25.52
25606,82.061360,-20.759232,2.81,0.807,-5.03,-85.92
81693,250.322821,31.601887,2.81,0.650,-462.58,345.05
2021,6.413342,-77.255035,2.82,0.618,2220.12,324.37
81266,248.970664,-28.215962,2.82,-0.206,-8.59,-22.50
90496,276.992790,-25.421247,2.82,1.025,-44.81,-186.29
1067,3.308958,15.183616,2.83,-0.190,4.70,-8.24
39757,121.886259,-24.304437,2.83,0.458,-83.29,46.38
77952,238.786700,-63.429750,2.83,0.315,-188.45,-401.92
18246,58.532994,31.883658,2.84,0.271,4.41,-9.15
85258,261.324988,-55.529824,2.84,1.479,-8.23,-24.71
85792,262.960507,-49.875982,2.84,-0.136,-31.27,-67.15
17702,56.871101,24.105242,2.85,-0.086,19.35,-43.11
63608,195.544836,10.959102,2.85,0.934,-275.05,19.96
107556,326.759522,-16.126566,2.85,0.180,263.26,-296.23
9236,29.691133,-61.569924,2.86,0.290,262.54,26.88
97165,296.243509,45.130692,2.86,-0.002,43.22,48.44
30343,95.739963,22.513850,2.87,1.621,56.84,-108.79
74946,229.727870,-68.679467,2.87,0.014,-66.48,-32.00
110130,334.625743,-60.259495,2.87,1.390,-71.48,-38.15
13847,44.565482,-40.304735,2.88,0.128,-53.53,25.71
94141,287.440974,-21.023525,2.88,0.377,-1.17,-36.83
36188,111.787801,8.289409,2.89,-0.097,-50.28,-38.45
63125,194.007671,38.318246,2.89,-0.115,-233.43,54.98
78265,239.713003,-26.114043,2.89,-0.180,-12.00,-25.71
18532,59.463421,40.010273,2.90,-0.199,12.61,-24.06
80112,245.297177,-25.592753,2.90,0.299,-10.03,-18.03
106278,322.889670,-5.571156,2.90,0.828,22.79,-6.70
14328,46.199126,53.506450,2.91,0.716,0.50,-4.19
48002,146.775573,-65.072019,2.92,0.273,-11.55,4.97
112158,340.750536,30.221309,2.93,0.852,13.11,-26.11
32768,102.483903,-50.614400,2.94,1.207,34.23,-65.85
60965,187.466597,-16.515094,2.94,-0.012,-209.97,-139.30
109074,331.445939,-0.319827,2.95,0.969,17.90,-9.93
18543,59.507209,-13.508245,2.97,1.588,60.51,-111.34
26451,84.411184,21.142593,2.97,-0.148,2.39,-18.04
47908,146.462927,23.774278,2.97,0.808,-46.09,-9.57
88635,271.452186,-30.423650,2.98,0.981,-55.75,-181.53
64962,199.730222,-23.171412,2.99,0.920,68.41,-41.09
87073,266.896171,-40.126982,2.99,0.509,0.44,-6.40
93747,286.352552,13.863710,2.99,0.014,-7.04,-95.31
10064,32.385504,34.987392,3.00,0.140,148.78,-39.13
54539,167.416081,44.498553,3.00,1.144,-62.35,-27.38
75097,230.182288,71.833973,3.00,0.058,-18.03,17.68
82514,252.967662,-38.047327,3.00,-0.200,-8.84,-21.60
108085,328.481892,-37.364823,3.00,-0.084,95.88,-12.10
17358,55.731175,47.787653,3.01,-0.125,23.83,-41.93
30122,95.078280,-30.063377,3.02,-0.160,8.00,3.81
33977,105.756140,-23.833301,3.02,-0.077,-1.56,4.28
59316,182.531358,-22.619792,3.02,1.326,-71.52,10.55
23416,75.492225,43.823314,3.03,0.537,0.18,-2.31
62322,191.570290,-68.108094,3.04,-0.178,-40.40,-10.32
71075,218.019824,38.307883,3.04,0.191,-115.55,151.87
95947,292.680355,27.959695,3.05,1.088,-7.09,-5.63
100345,305.252693,-14.781401,3.05,0.790,48.42,14.00
32246,100.983041,25.131155,3.06,1.377,-5.93,-12.81
50801,155.582514,41.499434,3.06,1.603,-80.47,34.10
94376,288.138146,67.661317,3.07,0.990,94.49,92.30
89642,274.407205,-36.761281,3.10,1.582,-129.27,-166.61
43813,133.848687,5.945528,3.11,0.978,-99.76,14.65
52943,162.405967,-16.194132,3.11,1.232,92.77,199.02
56561,173.945534,-63.019825,3.11,-0.044,-33.84,-6.87
101772,309.391624,-47.291662,3.11,0.998,49.20,66.07
27628,87.739803,-35.769292,3.12,1.146,55.74,404.68
44127,134.803495,48.042350,3.12,0.223,-441.12,-215.21
83081,254.655128,-55.990055,3.12,1.552,-18.31,-35.29
84379,258.758017,24.839587,3.12,0.080,-21.14,-157.68
73334,224.790413,-42.104142,3.13,-0.208,-17.76,-21.33
45860,140.264412,34.392526,3.14,1.550,-222.80,14.78
46701,142.805641,-57.034392,3.16,1.538,-32.58,6.08
84380,258.761893,36.809155,3.16,1.437,-27.35,2.70
31685,99.440299,-43.195924,3.17,-0.103,-0.43,-3.99
46853,143.218022,51.678602,3.17,0.475,-947.06,-535.60
83895,257.196771,65.714637,3.17,-0.120,-20.76,19.15
92041,281.413971,-26.990779,3.17,-0.107,51.15,0.45
23767,76.628621,41.234641,3.18,-0.148,30.60,-68.41
71908,220.627854,-64.974570,3.18,0.256,-192.64,-234.07
22449,72.458909,6.961247,3.19,0.484,463.44,11.62
23685,76.365217,-22.370857,3.19,1.460,19.27,-72.35
83000,254.417794,9.375056,3.19,1.160,-293.03,-9.70
87261,267.464380,-37.043371,3.19,1.192,42.09,27.77
104732,318.234090,30.227081,3.21,0.990,6.87,-68.12
116727,354.837425,77.631967,3.21,1.031,-48.85,127.18
75141,230.343068,-40.647459,3.22,-0.227,-19.11,-24.05
79882,244.580170,-4.692608,3.23,0.966,82.39,40.08
89962,275.328836,-2.897122,3.23,0.941,-547.57,-700.72
106032,322.164896,70.560695,3.23,-0.201,12.60,8.73
32607,102.048071,-61.941980,3.24,0.225,-68.39,242.03
99473,302.826103,-0.821476,3.24,-0.066,35.48,6.05
36377,112.307826,-43.301891,3.25,1.509,-59.86,188.73
68895,211.592787,-26.682019,3.25,1.091,43.05,-140.82
73714,226.017758,-25.281856,3.25,1.674,-71.85,-44.69
93194,284.735936,32.689553,3.25,-0.049,-2.76,1.77
17678,56.809298,-74.239243,3.26,1.590,51.07,115.27
3092,9.831656,30.861226,3.27,1.268,115.38,-83.05
84970,260.502434,-24.999488,3.27,-0.186,-8.84,-23.64
113136,343.662664,-15.820760,3.27,0.066,-44.08,-24.81
24305,78.232805,-16.205429,3.29,-0.110,45.66,-16.13
50099,153.434496,-70.037922,3.29,-0.074,-35.73,7.55
75458,231.232434,58.966024,3.29,1.166,-8.27,17.30
21281,68.498827,-55.045006,3.30,-0.079,58.06,12.73
51576,158.006182,-61.685360,3.30,-0.089,-16.59,11.42
29655,93.719570,22.506824,3.31,1.600,-62.53,-10.24
85267,261.348583,-56.377688,3.31,-0.150,-0.77,-15.85
5165,16.521277,-46.718490,3.32,0.885,-70.16,31.60
14354,46.293738,38.840533,3.32,1.528,128.69,-106.61
59774,183.856038,57.032598,3.32,0.077,103.56,7.81
84143,258.038233,-43.238490,3.32,0.441,22.01,-287.41
88048,269.756657,-9.773350,3.32,0.987,-10.31,-116.12
93864,286.735176,-27.669814,3.32,1.169,-50.79,-250.51
19780,63.605963,-62.473979,3.33,0.915,41.64,49.72
54879,168.560170,15.429763,3.33,-0.003,-59.01,-79.37
38170,117.323578,-24.859784,3.34,1.218,-5.56,-0.71
8886,28.598681,63.670147,3.35,-0.150,31.98,-18.66
25281,81.119238,-2.397138,3.35,-0.240,-0.54,-3.21
32362,101.322640,12.896055,3.35,0.443,-115.16,-190.91
41704,127.566792,60.718431,3.35,0.856,-134.31,-107.73
95501,291.373969,3.114579,3.36,0.319,253.06,80.67
75264,230.670365,-44.689573,3.37,-0.191,-20.25,-20.13
43109,131.694359,6.418907,3.38,0.685,-231.04,-40.17
66249,203.673978,-0.595938,3.38,0.114,-278.89,48.56
26207,83.784490,9.934163,3.39,-0.160,-1.03,-1.86
50371,154.270855,-61.332320,3.39,1.541,-24.25,6.38
63090,193.902014,3.397599,3.39,1.571,-471.44,-52.81
109492,332.713591,58.201250,3.39,1.558,13.35,4.49
20894,67.165312,15.870947,3.40,0.179,108.66,-26.39
6867,22.091424,-43.317729,3.41,1.542,-18.21,-207.71
18724,60.170086,12.490376,3.41,-0.099,-8.15,-11.98
67464,207.376239,-41.687660,3.41,-0.225,-26.01,-20.38
74395,228.071680,-52.099075,3.41,0.918,-113.94,-71.00
102422,311.321953,61.836794,3.41,0.912,86.08,817.89
112029,340.365312,10.831391,3.41,-0.086,77.38,-10.98
8796,28.270416,29.579397,3.42,0.488,12.02,-233.69
78384,240.030585,-38.396641,3.42,-0.206,-16.58,-27.06
86974,266.615496,27.722499,3.42,0.750,-291.42,-750.00
102395,311.239815,-66.203238,3.42,0.163,-42.40,10.57
45080,137.742105,-58.966930,3.43,-0.190,-17.67,14.14
50335,154.172518,23.417328,3.43,0.307,19.84,-7.30
93805,286.562291,-4.882335,3.43,-0.096,-19.68,-90.37
50372,154.274696,42.914469,3.45,0.029,-170.11,-42.64
3821,12.271253,57.816548,3.46,0.587,1087.11,-559.65
5364,17.146932,-10.181928,3.46,1.161,215.81,-138.33
38827,119.194757,-52.982401,3.46,-0.177,-28.38,16.76
74666,228.875432,33.315102,3.46,0.961,84.84,-110.57
12706,40.825519,3.236172,3.47,0.093,-146.43,-145.27
67472,207.404199,-42.473685,3.47,-0.170,-23.85,-19.22
49583,151.833139,16.762666,3.48,-0.031,-1.94,-0.53
81833,250.723911,38.922461,3.48,0.916,35.58,-84.98
8102,26.021364,-15.939556,3.49,0.727,-1721.82,854.07
33856,105.429799,-27.934842,3.49,1.729,-6.01,4.64
55219,169.619814,33.094239,3.49,1.400,-26.61,27.51
73555,225.486638,40.390637,3.49,0.956,-40.20,-29.22
90422,276.743459,-45.968329,3.49,-0.179,-16.68,-53.33
112623,342.138321,-51.316704,3.49,0.083,108.47,-65.93
32759,102.460273,-32.508488,3.50,-0.116,-9.18,4.04
35550,110.030789,21.982339,3.50,0.374,-18.72,-7.76
112724,342.420467,66.200711,3.50,1.053,-66.10,-124.74
98337,299.689115,19.492093,3.51,1.571,64.37,22.58
112748,342.500418,24.601685,3.51,0.933,144.11,-43.44
17378,55.812317,-9.765199,3.52,0.915,-91.71,742.23
47508,145.287991,9.892399,3.52,0.516,-143.67,-37.45
48774,149.215645,-54.567797,3.52,-0.067,-13.13,2.83
92420,282.519975,33.362678,3.52,0.003,1.10,-4.46
93085,284.432416,-21.106624,3.52,1.151,34.91,-12.33
109427,332.549249,6.197789,3.52,0.086,281.96,31.23
20889,67.153889,19.180521,3.53,1.014,107.23,-36.77
40526,124.128951,9.185663,3.53,1.481,-46.80,-48.65
56343,173.251079,-31.857524,3.54,0.947,-209.09,-41.60
77516,237.405274,-3.430141,3.54,-0.036,-98.07,-27.41
86263,264.396772,-15.398408,3.54,0.262,-39.30,-61.27
20042,64.473411,-33.798331,3.55,-0.108,62.31,-6.75
27288,86.738957,-14.821947,3.55,0.104,-14.84,-1.18
69996,214.850970,-46.058084,3.55,-0.184,-12.81,-3.79
89937,275.259746,72.733698,3.55,0.489,531.08,-351.59
99240,302.174417,-66.179321,3.55,0.751,1210.29,-1130.34
1562,4.857013,-8.823829,3.56,1.214,-14.37,-37.84
10602,34.127085,-51.512111,3.56,-0.120,90.75,-21.90
55282,169.835511,-14.779044,3.56,1.112,-124.47,206.61
82545,253.083973,-38.017478,3.56,-0.210,-12.92,-23.80
37740,116.111952,24.398129,3.57,0.932,-22.45,-56.24
44471,135.906495,47.156659,3.57,0.007,-37.37,-55.39
71053,217.957741,30.371145,3.57,1.298,-100.44,120.22
75177,230.451819,-36.261167,3.57,1.534,-91.85,-86.03
35350,109.523362,16.540475,3.58,0.106,-46.09,-37.90
100064,304.513410,-12.544859,3.58,0.883,61.78,2.85
7607,24.497927,48.628486,3.59,1.275,60.90,-112.42
24674,79.401662,-6.844386,3.59,-0.115,-15.31,-9.57
27072,86.116562,-22.447487,3.59,0.481,-292.42,-368.45
57757,177.672026,1.765377,3.59,0.518,740.96,-271.18
60260,185.340880,-60.401370,3.59,1.389,-171.06,91.82
6537,21.006047,-8.182754,3.60,1.065,-78.38,-206.88
33018,103.197250,33.961370,3.60,0.102,-2.66,-47.67
42536,130.073372,-52.921973,3.60,-0.168,-24.62,35.09
46651,142.675471,-40.466888,3.60,0.371,-147.14,48.65
76470,234.256077,-28.135071,3.60,1.361,-13.26,-3.48
85727,262.774904,-60.683607,3.60,-0.104,-53.65,-99.37
13209,42.495789,27.260790,3.61,-0.100,65.47,-116.59
15900,51.203490,9.029065,3.61,0.887,-74.25,-80.31
49841,152.647488,-12.353839,3.61,1.007,-200.33,-100.28
63613,195.565740,-71.548799,3.61,1.190,263.58,-23.28
86929,266.433343,-64.723735,3.61,1.161,-11.08,-56.37
7097,22.870808,15.345831,3.62,0.974,25.73,-3.29
17847,57.290547,24.053524,3.62,-0.070,17.77,-44.70
37819,116.313766,-37.968598,3.62,1.706,-10.77,5.97
82729,253.646272,-42.360759,3.62,1.393,-126.55,-227.77
113726,345.480194,42.325979,3.62,-0.099,22.47,0.24
57363,176.402364,-66.728843,3.63,0.160,-100.42,33.21
101769,309.386957,14.595203,3.64,0.425,118.28,-47.65
20205,64.948058,15.627700,3.65,0.981,115.29,-23.86
46733,142.881540,63.061795,3.65,0.360,107.55,26.86
77233,236.546729,15.421926,3.65,0.073,68.54,-41.31
88714,271.657828,-50.091455,3.65,-0.101,-8.43,-9.26
110960,337.207502,-0.020063,3.65,0.406,191.32,37.47
75695,231.957716,29.105492,3.66,0.319,-181.39,86.84
76600,234.664102,-29.777689,3.66,-0.177,-22.10,-26.54
68756,211.097608,64.375809,3.67,-0.049,-56.52,17.19
103227,313.702415,-58.454095,3.67,1.250,21.06,-24.75
22549,72.801525,5.605101,3.68,-0.157,-3.62,1.03
42828,130.898115,-33.186411,3.68,-0.180,-14.28,10.60
97365,296.846938,18.534259,3.68,1.313,-4.58,11.10
114341,347.361509,-21.172486,3.68,1.202,55.99,31.25
2920,9.242779,53.896932,3.69,-0.196,17.77,-9.15
9007,28.986802,-51.609587,3.69,0.844,681.24,284.23
23453,75.619500,41.075890,3.69,1.154,8.88,-21.43
47854,146.311781,-62.507923,3.69,1.010,-12.88,8.28
57399,176.513059,47.779337,3.69,1.181,-138.38,28.37
106985,325.022259,-16.662253,3.69,0.320,187.39,-22.33
15474,49.879040,-21.757942,3.70,1.614,51.35,32.20
87933,269.440961,29.247925,3.70,0.935,82.33,-18.73
114971,349.289557,3.282245,3.70,0.916,760.35,17.96
22797,73.562899,2.440671,3.71,-0.179,1.43,0.23
28103,89.101326,-14.168038,3.71,0.337,-42.23,139.02
38414,118.054356,-40.575799,3.71,1.012,-13.89,5.30
77622,237.703713,4.477580,3.71,0.147,127.98,61.87
88771,271.837586,9.563653,3.71,0.159,-61.60,79.71
98036,298.828192,6.407933,3.71,0.855,46.35,-481.32
16537,53.235090,-9.458306,3.72,0.881,-976.44,17.97
17499,56.218848,24.113448,3.72,-0.105,21.55,-44.92
28358,89.881460,54.284982,3.72,1.010,86.31,-134.05
104060,316.232733,43.927851,3.72,1.609,8.60,0.35
16083,51.792170,9.732772,3.73,-0.082,53.61,-38.12
72220,221.562466,1.892938,3.73,-0.005,-116.04,-21.75
87585,268.381790,56.872452,3.73,1.177,93.65,78.44
107089,325.368638,-77.389462,3.73,1.008,64.83,-240.38
112961,343.153602,-7.579679,3.73,1.626,19.51,32.71
8645,27.865044,-10.334945,3.74,1.136,38.78,-38.04
80170,245.480182,19.153022,3.74,0.299,-47.44,44.61
104887,318.697278,38.044320,3.74,0.393,195.74,410.02
44511,136.038836,-47.097714,3.75,1.174,-46.82,-9.57
87108,266.973225,2.707459,3.75,0.043,-23.15,-75.12
26069,83.406318,-62.489856,3.76,0.640,1.06,12.56
27654,87.829803,-20.877514,3.76,0.984,228.96,-647.96
30867,97.204475,-7.033050,3.76,-0.113,-7.00,-4.97
93683,286.170558,-21.741355,3.76,1.012,76.26,-58.08
95853,292.426414,51.729467,3.76,0.148,20.92,128.12
111169,337.822399,50.282450,3.76,0.031,137.22,17.15
13268,42.674137,55.895530,3.77,1.690,16.64,-13.76
17529,56.298514,42.578544,3.77,0.425,-14.59,1.75
20455,65.733447,17.542584,3.77,0.983,107.75,-28.84
26549,84.686522,-2.600068,3.77,-0.190,4.61,-0.40
41312,126.434359,-66.136520,3.77,1.132,-35.83,-152.15
42570,130.156564,-46.648755,3.77,0.670,-6.30,4.29
82363,252.446298,-59.041316,3.77,1.562,39.59,-25.28
101958,309.909394,15.912053,3.77,-0.057,54.14,7.91
105881,321.666782,-22.411378,3.77,1.002,-2.61,18.88
109176,331.751977,25.345046,3.77,0.435,296.73,26.93
34481,107.186769,-70.499194,3.78,1.006,23.71,108.06
36046,111.431984,27.798286,3.78,1.024,-121.28,-84.43
48319,147.748715,59.039104,3.78,0.291,-294.45,-151.75
53253,163.373193,-58.853265,3.78,0.945,79.75,38.65
71795,220.287168,13.728331,3.78,0.044,52.36,-12.71
102618,311.918886,-9.495690,3.78,0.000,31.89,-35.32
14668,47.373455,44.857889,3.79,0.980,173.01,-142.05
53229,163.327666,34.215566,3.79,1.040,92.47,-286.06
14879,48.017833,-28.989106,3.80,0.543,371.49,612.26
37229,114.707839,-26.803892,3.80,-0.159,-17.00,23.08
76276,233.700793,10.538859,3.80,0.268,-72.63,3.17
94779,289.275458,53.368161,3.80,0.950,60.22,122.93
99675,303.407928,46.741324,3.80,1.270,4.20,1.87
21393,68.887799,-30.562310,3.81,0.957,-48.92,-12.75
51232,156.969771,-58.739409,3.81,0.317,-13.25,2.21
76952,235.685993,26.295514,3.81,0.020,-112.52,50.70
116584,354.390449,46.459176,3.81,0.984,159.22,-421.46
9487,30.511669,2.763760,3.82,0.024,33.29,-0.42
45688,139.711114,36.802898,3.82,0.066,-32.61,-123.78
56211,172.851202,69.331122,3.82,1.613,-41.14,-18.79
80883,247.728505,1.984101,3.82,0.022,-31.37,-73.00
86414,264.866218,46.006322,3.82,-0.179,-7.17,3.97
51069,156.522938,-16.836096,3.83,1.456,-128.51,-80.06
68245,209.567853,-42.100705,3.83,-0.224,-23.68,-19.82
72370,221.965526,-79.044712,3.83,1.433,-5.67,-15.75
17440,56.048145,-64.807094,3.84,1.133,308.39,78.72
17448,56.079693,32.288273,3.84,0.022,8.11,-10.32
20885,67.143468,15.962217,3.84,0.952,104.76,-15.01
43783,133.761924,-60.644712,3.84,-0.104,-28.18,42.24
51624,158.202813,9.306594,3.84,-0.148,-5.57,-3.59
51986,159.326070,-48.225616,3.84,0.300,-131.48,-1.58
61199,188.117129,-72.132976,3.84,-0.157,-50.59,-5.16
88794,271.885628,28.762470,3.84,-0.018,-0.17,7.51
89341,273.440870,-21.058830,3.84,0.195,1.72,-1.39
97433,297.042557,70.267835,3.84,0.888,80.18,39.02
19747,63.500339,-42.293873,3.85,1.085,41.89,-203.65
27321,86.821181,-51.066713,3.85,0.171,4.65,81.96
30277,95.528521,-33.436273,3.85,0.858,-24.19,-52.48
50191,153.684474,-42.122063,3.85,0.051,-150.68,49.84
61281,188.371010,69.788210,3.85,-0.116,-58.14,11.42
61622,189.426366,-48.541288,3.85,0.049,-186.61,-6.45
78072,239.112476,15.664733,3.85,0.478,311.20,-1282.17
90139,275.924028,21.770342,3.85,1.168,195.54,-242.92
91117,278.801824,-8.243308,3.85,1.317,-18.98,-314.63
4436,14.187907,38.499255,3.86,0.130,152.78,36.82
21594,69.545296,-14.303587,3.86,1.082,-77.86,-178.06
25859,82.803065,-35.470436,3.86,1.130,28.36,-34.11
79664,243.859442,-63.685649,3.86,1.105,3.51,-13.49
81065,248.364434,-78.896959,3.86,0.923,-125.68,-77.59
87808,269.063244,37.250522,3.86,1.350,2.74,7.24
110395,335.413750,-1.387353,3.86,-0.057,129.24,8.90
17573,56.456638,24.367858,3.87,-0.063,21.09,-45.03
43023,131.506895,-46.041539,3.87,0.015,-12.23,4.82
